Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC100130426100130426,0.04156035488705423,0.00010295039423406745,0.07527086844026214,0.06362634701322016,0.9492677523597537,0.9995925663468931
UBE2Q2P3,3.122495875708449,0.0011835911994481,0.044814517399387944,0.7308020899178777,0.4649000468340512,0.9995925663468931
UBE2Q2P3-1,4.197431721443276,0.0009187626013833638,0.046265313415678945,0.7336996533651169,0.46313180982730695,0.9995925663468931
HMGB1P1,208.34455879707897,-0.0024381464902382124,0.041311977872837254,-0.6821575289470864,0.49513934687864936,0.9995925663468931
TIMM23,1379.5558175548142,-0.000235293438356505,0.04178317918605942,-0.06203575538691693,0.9505343581428035,0.9995925663468931
MOXD2,0.0,,,,,
LOC155060,401.75534557643914,0.0006896999862631298,0.04389921508107157,0.3337080202286158,0.7385998969298877,0.9995925663468931
RNU12-2P,0.4310615814546012,-0.0002385694014955585,0.04092918102313924,-0.3431771043102468,0.7314652280644087,0.9995925663468931
SSX9,0.03857826566146772,-0.0001953185960187637,0.029234880259534884,-0.10234557581280669,0.9184823809401087,0.9995925663468931
LOC317712,0.0,,,,,
EZHIP,2.5437217172918607,-0.0006074782966947557,0.041173873395732793,-0.5022044017501927,0.6155237469597019,0.9995925663468931
EFCAB8,1.3368016330322865,-0.00023855596179341078,0.04233686155717693,-0.2062286182827061,0.8366123341381907,0.9995925663468931
SRP14P1,5.081707718755081,0.0033813968034215923,0.04559052254148786,1.4936021438666278,0.13527963876816723,0.7709779518677236
LOC391343,0.26360406726111574,1.3328992480086835e-05,0.04330595398700433,-0.04989597417211008,0.9602052854547543,0.9995925663468931
TRIM75P,0.48251517877318467,0.00014083732499691883,0.046675686753526055,0.2771271767471285,0.7816824547096225,0.9995925663468931
SPATA31B1P,0.059959829776978966,-0.00010249351171381054,0.03398246114996565,-0.07298444329777212,0.9418184969427766,0.9995925663468931
REXO1L6P,0.016558183217882078,-0.0001422395135982603,0.03142188279721265,-0.048493253420750324,0.9613231411082779,0.9995925663468931
SDR16C6P,0.0,,,,,
LOC553137,0.7462593178121684,-0.000622213496455184,0.04029480002646142,-0.6903605710927602,0.489967465625864,0.9995925663468931
KIAA1618,456.7821288690919,0.0002060687100516395,0.04346419448649946,0.12111109591412136,0.9036030406042739,0.9995925663468931
LOC645851,8.238302523829791,0.0009068870601768649,0.04615611898221434,0.6810931845350578,0.4958125293146398,0.9995925663468931
RGPD7,3.371012904005021,0.0004555472611315537,0.05956907044506213,1.0299911851507186,,0.9527778990028338
HSPB1P1,292.476069499073,0.001061813552329893,0.04493180890213614,0.5888546516058292,0.5559587806437011,0.9995925663468931
PPBPL1,0.0,,,,,
LOC594835,0.033116366435764155,-0.00018900721358096906,0.02935092363735337,-0.10234557581280669,0.9184823809401087,0.9995925663468931
ANKRD20A20P,0.4063218695823245,-0.00018066526268042919,0.04155016489225432,-0.20197885676464178,0.8399332533854695,0.9995925663468931
TMPRSS11E2,5.161803413679912,0.0005237174774043536,0.14662810865647047,2.490305111294379,,0.29557561215292516
GTPBP6,1216.8003383579266,-0.003213195994120501,0.0411428083421176,-0.8842453318385683,0.37656379214080704,0.9818695424749898
EFCAB12,25.124660919408786,0.0002074421789173646,0.04383669954844539,0.15590977862905644,0.8761041373396286,0.9995925663468931
A1BG,366.1562878654798,0.0012296177649371264,0.04448193872322455,0.5642636829090449,0.5725746934581483,0.9995925663468931
A1CF,0.12204244588307302,-0.00014787351837034212,0.03312344885188916,-0.1696683216599342,0.8652709884592874,0.9995925663468931
RBFOX1,25.463528355996285,0.0003674914367492859,0.24357589216391806,2.7955779047763327,,0.18499344383922012
GGACT,201.73456165552787,-0.0012798924825358476,0.04154506321952773,-0.3474211223984934,0.7282749670685736,0.9995925663468931
A2ML1,3.3333638214423775,0.00010158526524836643,0.04492241385169944,0.16696644658743512,0.8673964500207273,0.9995925663468931
A2M,5425.806701680943,0.0003888142275763978,0.042200716628851095,-0.05815689438610215,0.9536236558709555,0.9995925663468931
P1,716.8898616349267,0.00015003343096868708,0.04330946330561263,0.08437840367043582,0.9327555774177211,0.9995925663468931
A4GNT,1.4459556212294788,0.0008123710996039659,0.06817120639764174,1.7183087103326664,,0.6668881871171373
NPSR1-AS1,0.11448737964339661,-0.0002515936586512607,0.027164215946609283,-0.3203034157173203,0.7487383340846389,0.9995925663468931
AAAS,1220.9256758667123,-0.010043715004415588,0.0432269271549424,-1.8023947671906273,0.07148331790843925,0.6319503188487042
