Hugo_Symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC100130426100130426,0.04156035488705423,0.0006871078385103853,0.12576529857828048,0.09848785924146054,0.9215449120114203,0.9994535312272573
UBE2Q2P3,3.122495875708449,3.2801096396192826e-05,0.07079860683341543,0.0034032280098401,0.9972846221556244,0.9994535312272573
UBE2Q2P3-1,4.197431721443276,1.0618305075413527e-05,0.07137421357332037,0.000829680142956485,0.9993380110994791,0.9999434681668684
HMGB1P1,208.34455879707897,-0.006716772551636453,0.0670405856618266,-0.4863296889784688,0.6267334327552647,0.9994535312272573
TIMM23,1379.5558175548142,0.015937263789271683,0.07077797698610579,1.0096887541848247,0.31264443203425973,0.9031680363450322
MOXD2,0.0,,,,,
LOC155060,401.75534557643914,-0.013331867688916981,0.06936563102017199,-1.432575470618654,0.15197919588974243,0.7507433779198812
RNU12-2P,0.4310615814546012,-0.0027510343628506595,0.06645922525363784,-0.806137343226995,0.4201636616051452,0.9630270617106179
SSX9,0.03857826566146772,0.0001034145925295809,0.07563009301572746,0.018865375988603588,0.9849485005810701,0.9994535312272573
LOC317712,0.0,,,,,
EZHIP,2.5437217172918607,0.005474390099985558,0.07694277699011706,1.0237796802957437,0.3059393500482358,0.898131475629005
EFCAB8,1.3368016330322865,0.0012843554364162884,0.072207769672126,0.2526085796220614,0.8005706994268771,0.9994535312272573
SRP14P1,5.081707718755081,0.015579765717658067,0.07643649540032732,1.5001714659673808,0.13356999252961493,0.7221127721132308
LOC391343,0.26360406726111574,-0.0002503819402434579,0.06963687013900975,-0.11473596435578268,0.908654406723841,0.9994535312272573
TRIM75P,0.48251517877318467,0.002505375684221429,0.09065462338173712,0.9879496395795535,0.32317731274975237,0.90935534383932
SPATA31B1P,0.059959829776978966,-0.00016137997709185235,0.06745345048493892,-0.017635771916419487,0.9859294192468908,0.9994535312272573
REXO1L6P,0.016558183217882078,-0.0004280833421662812,0.06079906404449653,-0.02418036747476708,0.9807087380375368,0.9994535312272573
SDR16C6P,0.0,,,,,
LOC553137,0.7462593178121684,0.0007921894241572463,0.07262982355529819,0.20558929676153528,0.8371117388798476,0.9994535312272573
KIAA1618,456.7821288690919,0.0033493571054944485,0.07321300348859357,0.4767182035465442,0.633562798579469,0.9994535312272573
LOC645851,8.238302523829791,-0.006405831355108814,0.06771753254123306,-1.070992950798611,0.2841725992472489,0.8871981486246349
RGPD7,3.371012904005021,0.003580159419828395,0.10621998499962995,1.6085613538752543,,0.6730422263543686
HSPB1P1,292.476069499073,0.01782942049491404,0.08414481148961617,1.9455403460062328,0.051709978759774435,0.5185986275617958
PPBPL1,0.0,,,,,
LOC594835,0.033116366435764155,-0.0005694243723413135,0.0582046249617296,-0.06066271775097184,0.9516278238964823,0.9994535312272573
ANKRD20A20P,0.4063218695823245,-0.0008672181470957435,0.06983122040629582,-0.2328602373133103,0.8158699357338877,0.9994535312272573
TMPRSS11E2,5.161803413679912,-0.0012623617953576717,0.05907657681992462,-1.0009495765402527,,0.9048067322447105
GTPBP6,1216.8003383579266,0.014910514959528056,0.07150960725040824,0.9384004387635099,0.3480386605519943,0.9227691689731037
EFCAB12,25.124660919408786,0.006278814760708229,0.07829243685220057,1.0600651811657402,0.2891149468805979,0.8901492071237116
A1BG,366.1562878654798,-0.004206464918614786,0.06913245241653299,-0.4221190429637517,0.6729381289222254,0.9994535312272573
A1CF,0.12204244588307302,-0.00024576519238794884,0.06660711510068168,-0.05335287773667793,0.9574507498195541,0.9994535312272573
